,oid,classALeRCE,ra,dec,source,id_source
6884,ZTF18aboekoe,CEP,33.416118381140365,9.597451407894734,CRTSnorth,1109012022385.0
6885,ZTF18abotauy,CEP,35.989071904385966,12.828271743508768,CRTSnorth,1112013030621.0
6886,ZTF18aajesni,CEP,121.712448773077,14.862691670940173,CRTSnorth,1115042023816.0
6887,ZTF18abdqbbq,CEP,243.5570699833333,3.1012215330749338,CRTSnorth,1104087010336.0
6888,ZTF17aadgqxa,CEP,115.30721302298834,22.508703876732845,CRTSnorth,1121039094522.0
6889,ZTF18aaaoahh,CEP,146.38100014748866,12.24500717382039,CRTSnorth,1112052019112.0
6890,ZTF18aaazjmu,CEP,153.90167316999995,29.075242664444453,CRTSnorth,1129049017642.0
6891,ZTF18aaxmrja,CEP,249.983914155814,7.679160279909558,CRTSnorth,1107089078671.0
6892,ZTF18abbkgxn,CEP,253.9634111184312,9.672606691111111,CRTSnorth,1109090046677.0
6893,ZTF18acyyhtu,CEP,218.49730133699185,-12.142278974390251,CRTSnorth,1012077043578.0
6894,ZTF17aabvani,CEP,51.864929542142846,37.51100157392855,CRTSnorth,1138015029725.0
6895,ZTF18acrwlft,CEP,84.35586062435898,-10.765128596367529,CRTSnorth,1009030015602.0
6896,ZTF17aadnzzy,CEP,65.00744995522683,17.279405831558183,CRTSnorth,1118023009395.0
6897,ZTF17aacpbzn,CEP,124.48300992155367,23.45398533078528,CRTSnorth,1123041023720.0
6898,ZTF18acbzlbb,CEP,63.37932770952384,41.31878302029477,CRTSnorth,1140018080162.0
6899,ZTF18acrygao,CEP,205.40129603803013,1.1459046246969682,CRTSnorth,1101074028488.0
6900,ZTF18aaaaajq,CEP,211.168662222807,29.138727476023394,CRTSnorth,1129067022216.0
6901,ZTF18abcilgq,CEP,234.3668719670833,4.885493352638889,CRTSnorth,1104084057629.0
6902,ZTF18aapyqmc,CEP,276.92298645299763,62.89511876924461,CRTSnorth,1163047024558.0
6903,ZTF19aadaesf,CEP,255.7861342124497,-5.313953809236948,CRTSnorth,1004091016829.0
6904,ZTF18aakvhbu,CEP,232.6059666191358,10.941471772222226,CRTSnorth,1109083067503.0
6905,ZTF17aaajqkd,CEP,34.1819231321154,17.749973153696587,CRTSnorth,1118012016673.0
6906,ZTF18abiipuw,CEP,249.389281272222,20.085292380555565,CRTSnorth,1121084010672.0
6907,ZTF17aacxfhf,CEP,74.97907982579184,10.288443931271972,CRTSnorth,1109027064053.0
6908,ZTF18acttygv,CEP,200.80043010799983,-7.652570877555554,CRTSnorth,1007071016858.0
6909,ZTF18aczunkq,CEP,188.41234915,-5.1826071246996985,CRTSnorth,1004067009942.0
6910,ZTF18acuencd,CEP,214.98982911666667,-3.835712692006803,CRTSnorth,1004077045140.0
6911,ZTF18ablhuip,CEP,208.9329687097224,3.764559769444447,CRTSnorth,1104075021821.0
6912,ZTF18aagrgbd,CEP,245.85351464301445,25.83449650175654,CRTSnorth,1126080013663.0
6913,ZTF18aaagwdw,CEP,145.761057994538,8.553899809197013,CRTSnorth,1109052002095.0
6914,ZTF18aakaocz,CEP,141.75375858833314,14.202912786666651,CRTSnorth,1115049002791.0
6915,ZTF18adbaewq,CEP,244.36743234603185,-0.897627396031746,CRTSnorth,1001087066216.0
6916,ZTF18absmoyu,CEP,253.8161414873561,0.1647027483716474,CRTSnorth,1101091007717.0
6917,ZTF19aaafovq,CEP,248.377291298182,-2.8375502861616138,CRTSnorth,1004089107329.0
6918,ZTF18abnjuoh,CEP,258.23229083314413,-0.2468220421717169,CRTSnorth,1001092123818.0
6919,ZTF18abcscav,CEP,237.94402291255432,-6.9061887944444456,CRTSnorth,1007084049799.0
6920,ZTF18aabfdqf,CEP,53.15322515320511,39.19271444358977,CRTSnorth,1138016096174.0
6921,ZTF18achypyv,CEP,124.97643879435034,-1.4538497137947275,CRTSnorth,1001045048461.0
6922,ZTF18abfnktc,CEP,269.01163765344364,26.67163351400366,CRTSnorth,1126087057621.0
6923,ZTF18actukco,CEP,215.99112985220867,-1.0028007587014711,CRTSnorth,1001077043276.0
6924,ZTF18aabtuyg,CEP,227.5172569285715,50.38490061507935,CRTSnorth,1149055056410.0
6925,ZTF17aabxqbf,CEP,206.2186192541665,19.47075412129628,CRTSnorth,1118071053629.0
6926,ZTF18aajtdin,CEP,262.8982104955992,26.70095342063044,CRTSnorth,1126085049679.0
6927,ZTF18aaayyfx,CEP,121.71245404125,14.862651613472226,CRTSnorth,1115042023816.0
6928,ZTF18aajrczk,CEP,242.45272097048365,31.982889434860034,CRTSnorth,1132075025457.0
6929,ZTF18acvvybk,CEP,166.6530496427535,-6.2553419469806775,CRTSnorth,1007059044161.0
6930,ZTF19abdpxlu,CEP,305.41109119833334,-9.472590522222225,CRTSnorth,1009108084049.0
6931,ZTF17aabwqhv,CEP,175.6076924367815,42.58688292442528,CRTSnorth,1143047005482.0
6932,ZTF18aaxmirs,CEP,223.2123167357143,4.092970877777775,CRTSnorth,1104080032050.0
6933,ZTF18aagteev,CEP,256.00577438176714,22.70518501472784,CRTSnorth,1123084005379.0
6934,ZTF18abbpxsd,CEP,190.213657220213,5.970162913711582,CRTSnorth,1107068007192.0
6935,ZTF18acvgumo,CEP,174.7744692841465,4.327967979403791,CRTSnorth,1104063030712.0
6936,ZTF18acviuyl,CEP,217.6687815344445,-9.085730119999996,CRTSnorth,1009077051706.0
6937,ZTF18abnbiwm,CEP,315.9944960756946,4.286539600694447,CRTSnorth,1104113057592.0
6938,ZTF18abadigg,CEP,320.3839118093752,13.558245126736097,CRTSnorth,1112113086967.0
6939,ZTF18abaphlr,CEP,323.7777473281817,23.01698737888889,CRTSnorth,1123107018305.0
6940,ZTF18abxmowv,CEP,331.5873892444447,10.386345000000023,CRTSnorth,1109117057058.0
6941,ZTF19aaesmac,CEP,242.81201553888863,-16.861081358333312,CRTSnorth,1015084004665.0
6942,ZTF19aaynptf,CEP,347.5091573869565,24.041313557487943,CRTSnorth,1123114038891.0
6943,ZTF19aadhcdp,CEP,249.62238468461555,-12.124812149316227,CRTSnorth,1012088096529.0
6944,ZTF18aakgtno,CEP,271.5891994462743,38.9421994293464,CRTSnorth,1138078089329.0
6945,ZTF18abmrfzl,CEP,318.5250541702898,0.3200334144927537,CRTSnorth,1101114011855.0
6946,ZTF18acaqmje,CEP,308.19824512201285,-13.051343393605888,CRTSnorth,1012108045959.0
6947,ZTF18aauwmyq,CEP,216.2887907756915,8.133579036297759,CRTSnorth,1107077061726.0
6948,ZTF19aarfmqb,CEP,198.95670692318816,-13.712568133212578,CRTSnorth,1012070008462.0
6949,ZTF18aaqgbes,CEP,232.0451866278164,27.30053476494252,CRTSnorth,1126075044230.0
6950,ZTF19aczkmqf,CEP,213.9459526583333,-13.416425666944445,CRTSnorth,1012075016363.0
6951,ZTF18acviepa,CEP,213.94598449388383,-13.416427428848095,CRTSnorth,1012075016363.0
6952,ZTF18acryjgq,CEP,200.4834618207652,-1.1286375416211305,CRTSnorth,1001072040259.0
6953,ZTF19aacmjus,CEP,244.6922936916665,-15.938444649999983,CRTSnorth,1015085048205.0
6954,ZTF17aabosuj,CEP,337.8546339895832,-4.434778426388887,CRTSnorth,1004121027009.0
6955,ZTF17aaaehgv,CEP,3.1769623754901946,25.47540267908497,CRTSnorth,1126002002637.0
6956,ZTF18abasyyu,CEP,334.81385267972087,27.8321483333012,CRTSnorth,1126108086053.0
6957,ZTF18abnutyc,CEP,3.971731241807909,9.608878063841807,CRTSnorth,1109002022205.0
6958,ZTF18abnoiex,CEP,10.253583792635684,11.429301563307508,CRTSnorth,1112004003210.0
6959,ZTF18acvwled,CEP,190.7136452144653,7.455030997379454,CRTSnorth,1107068038653.0
6960,ZTF19aaplrwm,CEP,175.18671177692295,-25.33091014615385,CRTSsouth,3025080015751.0
6961,ZTF19aayljur,CEP,252.8777822233335,-22.76569252666665,CRTSsouth,3023117096352.0
6962,ZTF19abdykej,CEP,294.7772465357145,-20.820672321428557,CRTSsouth,3021138078322.0
6963,ZTF19aatyrkt,CEP,231.547288325,-24.6624861075,CRTSsouth,3025105051390.0
6964,ZTF19aaxroio,CEP,249.6904674473685,-21.2323725736842,CRTSsouth,3021117048870.0
6965,ZTF18abvpnqd,CEP,306.04883841346145,-24.95049236346156,CRTSsouth,3025139038530.0
6966,ZTF18abtvgut,CEP,309.5926120738635,-23.41177511590909,CRTSsouth,3023143021228.0
6967,ZTF18acbxhng,CEP,340.3571565078945,-26.609895905263148,CRTSsouth,3027153018017.0
6968,ZTF18abntspk,CEP,302.70675129857153,-24.978342272857148,CRTSsouth,3025138036032.0
6969,ZTF19aaxkgnl,CEP,236.9115267,-21.46456698125,CRTSsouth,3021111024185.0
6970,ZTF19aauylqe,CEP,222.3251711108695,-22.813294545652145,CRTSsouth,3023103034703.0
6971,ZTF18abusyer,CEP,308.367307222222,-22.5941110138889,CRTSsouth,3023143042182.0
6972,ZTF18abtpsfq,CEP,351.7538187142855,-27.23815581428569,CRTSsouth,3027158010897.0
6973,ZTF19aaylixt,CEP,251.956892004348,-22.776108145652145,CRTSsouth,3023117095460.0
6974,ZTF18acbxhnl,CEP,340.04739450526296,-23.22806724210525,CRTSsouth,3023157014706.0
6975,ZTF19aayhtli,CEP,292.0402531666665,-26.939457683333348,CRTSsouth,3027131077452.0
6976,ZTF19aasqijv,CEP,178.25824246739148,-23.21639757608695,CRTSsouth,3023083017480.0
6977,ZTF19aaysevw,CEP,203.8087317555555,-26.91748383333335,CRTSsouth,3027092029333.0
6978,ZTF19aauylqv,CEP,222.8936330568965,-23.045726415517247,CRTSsouth,3023103029034.0
6979,ZTF19abegimv,CEP,322.9093843681821,-23.22944896363635,CRTSsouth,3023149017127.0
6980,ZTF19aaydqkl,CEP,209.30032291785705,-24.0778829642857,CRTSsouth,3023097002814.0
6981,ZTF19aaysabt,CEP,207.6609202566665,-21.26566170666665,CRTSsouth,3021097016695.0
6982,ZTF18acrumfb,CEP,92.545285762963,-20.45810995925925,CRTSsouth,3021044048741.0
6983,ZTF19aawsbsc,CEP,295.6300281500001,-25.26827874615385,CRTSsouth,3025134046976.0
6984,ZTF19aayumvw,CEP,291.8696874267855,-27.3858523125,CRTSsouth,3027131051401.0
6985,ZTF19aayhqza,CEP,294.714244434,-23.08578033400001,CRTSsouth,3023136065043.0
6986,ZTF18acuaimh,CEP,57.36427062391305,-27.1856331478261,CRTSsouth,3027026012731.0
6987,ZTF18abtfprv,CEP,352.2352157958336,-26.40635280208335,CRTSsouth,3027158018689.0
6988,ZTF18abtvgrx,CEP,307.1133679403845,-23.06556734615385,CRTSsouth,3023142031779.0
6989,ZTF19aardorq,CEP,227.5596477214285,-27.265964344642853,CRTSsouth,3027102030726.0
6990,ZTF19aayvozr,CEP,318.229838259524,-24.11070336666665,CRTSsouth,3023147002195.0
6991,ZTF18abznqqf,CEP,342.2285325173915,-23.5980539304348,CRTSsouth,3023158007514.0
6992,ZTF19aanwddz,CEP,139.63407969259248,-27.7741214185185,CRTSsouth,3027063016646.0
6993,ZTF18abspszs,CEP,353.48788724324305,-26.9807797837838,CRTSsouth,3027159012954.0
6994,ZTF19aapdjgz,CEP,169.42646276250005,-20.56121678125,CRTSsouth,3021080024647.0
6995,ZTF19aapryww,CEP,154.8954019026315,-23.22987195789475,CRTSsouth,3023072019145.0
6996,ZTF20aammfbk,CEP,201.44507551428555,-27.1814809,CRTSsouth,3027091023811.0
6997,ZTF18adbcnvg,CEP,57.364144275,-27.18567274583335,CRTSsouth,3027026012731.0
6998,ZTF18adbcnfn,CEP,76.44167892291667,-22.523240395833348,CRTSsouth,3023036023403.0
6999,ZTF19aanwfuj,CEP,142.4158650391305,-27.73983487608695,CRTSsouth,3027064017530.0
7000,ZTF19aaqorzt,CEP,202.25179455,-20.5945544431818,CRTSsouth,3021095026699.0
7001,ZTF19aayyxps,CEP,235.59196365937493,-27.626772490625,CRTSsouth,3027106030175.0
7002,ZTF19aaydqkn,CEP,204.67537677,-23.717432942857148,CRTSsouth,3023095009827.0
7003,ZTF19aabzwfp,CEP,238.623047032558,-20.46891860581395,CRTSsouth,3021112061075.0
7004,ZTF19aayeqyv,CEP,240.3120378827585,-27.812699993103447,CRTSsouth,3027108026302.0
7005,ZTF19aaxkfwi,CEP,234.72676855882355,-27.037905126470605,CRTSsouth,3027105048070.0
7006,ZTF19aaxljav,CEP,244.21907932826105,-22.95452894130435,CRTSsouth,3023113061826.0
7007,ZTF19aauxfxf,CEP,245.65033053870943,-20.975686,CRTSsouth,3021115062194.0
7008,ZTF19abafwix,CEP,235.49998935,-20.779607222222204,CRTSsouth,3021110044900.0
7009,ZTF19aatyrky,CEP,231.0466805875,-24.54088753125,CRTSsouth,3025105054513.0
7010,ZTF19aaxljmc,CEP,241.3326726,-23.70875909,CRTSsouth,3023112027146.0
7011,ZTF19aamkgsy,CEP,175.0892124309525,-21.25080135,CRTSsouth,3021082015953.0
7012,ZTF19aaxlhpx,CEP,238.7086890566665,-24.77674492666665,CRTSsouth,3025109069182.0
7013,ZTF18absggmh,CEP,298.6070148035716,-23.55907338214285,CRTSsouth,3023138028471.0
7014,ZTF18aagrijw,CEP,230.118340515126,14.84623005042015,LINEAR,14123829.0
7015,ZTF18aabektk,CEP,211.418577910443,28.48672502215189,LINEAR,10689246.0
7016,ZTF18aajrsfo,CEP,249.03066556325305,51.4191228424699,LINEAR,18880747.0
7017,ZTF17aabxphf,CEP,224.2495855444445,16.66894048925925,LINEAR,13078162.0
7018,ZTF18abbpxhz,CEP,236.37589311312504,6.98107222125,LINEAR,15520425.0
7019,ZTF19aazhjzj,CEP,264.1415765535715,-27.302380403571448,ASASSN,ASASSN-V J173633.95-271808.5
7020,ZTF18aaudzli,CEP,296.7881412977185,23.100085104942952,ASASSN,ASASSN-V J194709.17+230600.7
7021,ZTF18abxpqce,CEP,341.932028765625,57.57249305937499,ASASSN,ASASSN-V J224743.69+573421.4
7022,ZTF18abkobxg,CEP,263.6339788569445,-20.40701445694445,ASASSN,ASASSN-V J173432.13-202425.2
7023,ZTF18abdpxko,CEP,10.88001243984375,62.6654904484375,ASASSN,ASASSN-V J004331.19+623955.9
7024,ZTF17aaakgyo,CEP,14.385376203269251,63.15638135096154,ASASSN,ASASSN-V J005732.51+630923.1
7025,ZTF18aaakofm,CEP,75.45807000384616,37.27441456153845,ASASSN,ASASSN-V J050149.92+371627.8
7026,ZTF17aabpjhw,CEP,347.8583353090499,57.74942385067875,ASASSN,ASASSN-V J231126.03+574458.1
7027,ZTF17aaaeamk,CEP,46.47781506136365,57.76228166969696,ASASSN,ASASSN-V J030554.69+574544.2
7028,ZTF18acduxsw,CEP,54.162826494,57.94823022999999,ASASSN,ASASSN-V J033639.12+575653.6
7029,ZTF17aaaeall,CEP,316.51144244,49.10919063666665,ASASSN,ASASSN-V J210602.79+490633.2
7030,ZTF18abudaud,CEP,288.77190954,-2.3670384975000003,ASASSN,ASASSN-V J191505.24-022201.4
7031,ZTF18abuszjj,CEP,302.27769528875,-18.268055465,ASASSN,ASASSN-V J200906.65-181604.9
7032,ZTF17aaarrji,CEP,42.023425921831006,57.93450450563379,ASASSN,ASASSN-V J024805.61+575604.1
7033,ZTF18acckybv,CEP,62.5227017078014,61.7773220574468,ASASSN,ASASSN-V J041005.47+614638.7
7034,ZTF18aaxdqpw,CEP,301.0186624750001,39.1042146,ASASSN,ASASSN-V J200404.50+390615.0
7035,ZTF18abchhop,CEP,354.863616717222,62.37217624055555,ASASSN,ASASSN-V J233927.25+622220.1
7036,ZTF18aaaatom,CEP,64.6194476072222,49.28236108777779,ASASSN,ASASSN-V J041828.66+491656.4
7037,ZTF18abcmsej,CEP,267.573175793182,11.640493413636351,ASASSN,ASASSN-V J175017.58+113825.9
7038,ZTF18aaaamjj,CEP,91.43630257142854,13.239975779999998,ASASSN,ASASSN-V J060544.70+131424.0
7039,ZTF17aabwlkw,CEP,112.676690231915,-20.451959045744697,ASASSN,ASASSN-V J073042.42-202706.9
7040,ZTF18aabfyvq,CEP,80.66688558097827,41.7171498597826,ASASSN,ASASSN-V J052240.06+414302.0
7041,ZTF18abslgne,CEP,47.7806188476744,55.50820870639535,ASASSN,ASASSN-V J031107.35+553029.6
7042,ZTF18aceorlt,CEP,100.4653655875,-1.33493224375,ASASSN,ASASSN-V J064151.69-012005.5
7043,ZTF18abbxxxw,CEP,285.8709790791665,-22.930900870833348,ASASSN,ASASSN-V J190329.02-225551.0
7044,ZTF19aamqyqn,CEP,266.2053227764705,-11.4995224897059,ASASSN,ASASSN-V J174449.26-112958.3
7045,ZTF18abrwqgc,CEP,283.164757466154,-6.59018659,ASASSN,ASASSN-V J185239.57-063524.8
7046,ZTF18aauqlbj,CEP,299.442004837168,35.6359495495575,ASASSN,ASASSN-V J195746.06+353809.2
7047,ZTF18aceordj,CEP,99.2639986223404,-2.8241271585106404,ASASSN,ASASSN-V J063703.33-024926.9
7048,ZTF18aazuhxi,CEP,290.1508586352,12.7936740992,ASASSN,ASASSN-V J192036.22+124737.2
7049,ZTF18abnjryp,CEP,268.03112894337346,-1.08533605,ASASSN,ASASSN-V J175207.49-010506.9
7050,ZTF18abuuoff,CEP,343.49876950731704,-10.581637668292698,ASASSN,ASASSN-V J225359.70-103453.8
7051,ZTF18abinfdl,CEP,280.454459516981,-14.505462738679247,ASASSN,ASASSN-V J184149.10-143019.4
7052,ZTF18abvnpxe,CEP,269.69676957727245,-2.0888913840909096,ASASSN,ASASSN-V J175847.23-020519.8
7053,ZTF18abcodcq,CEP,282.3368299675,-13.267928745,ASASSN,ASASSN-V J184920.88-131604.5
7054,ZTF17aabvyib,CEP,96.84548004473685,8.973249331578945,ASASSN,ASASSN-V J062722.91+085823.7
7055,ZTF18aabgmkx,CEP,92.38610992244097,14.158124779921252,ASASSN,ASASSN-V J060932.68+140929.4
7056,ZTF18abnzgwr,CEP,23.07572812659575,56.49941841170215,ASASSN,ASASSN-V J013218.18+562958.0
7057,ZTF18abgpbkr,CEP,20.426556431092447,61.76869051176471,ASASSN,ASASSN-V J012142.38+614607.2
7058,ZTF18abnblpq,CEP,309.4492001852115,19.85405651549295,ASASSN,ASASSN-V J203747.83+195114.9
7059,ZTF18abdfrqk,CEP,352.30303182611954,63.3742758328358,ASASSN,ASASSN-V J232912.70+632227.4
7060,ZTF17aaanrbr,CEP,97.810598934,11.850355190666647,ASASSN,ASASSN-V J063114.54+115101.4
7061,ZTF17aabpibb,CEP,59.87746932272725,50.92050303506496,ASASSN,ASASSN-V J035930.62+505513.8
7062,ZTF18acdpmvg,CEP,60.65206093962265,64.4480442216981,ASASSN,ASASSN-V J040236.48+642653.3
7063,ZTF18abjhzyv,CEP,19.0049572547059,61.620701804705895,ASASSN,ASASSN-V J011601.17+613714.6
7064,ZTF18abyomrj,CEP,84.11154203090909,44.59135403272725,ASASSN,ASASSN-V J053626.79+443528.9
7065,ZTF18abhbzpf,CEP,279.96729656111097,-14.34049666,ASASSN,ASASSN-V J183952.12-142025.9
7066,ZTF18achukly,CEP,79.6998599484375,13.9867236015625,ASASSN,ASASSN-V J051847.95+135912.5
7067,ZTF18abxirkz,CEP,82.219073695,6.5679431400000015,ASASSN,ASASSN-V J052852.59+063404.4
7068,ZTF18acrwzwa,CEP,103.306601577143,-7.348147304285716,ASASSN,ASASSN-V J065313.60-072053.3
7069,ZTF19abadkdt,CEP,268.57322944285704,-26.758247292857146,ASASSN,ASASSN-V J175417.55-264529.5
7070,ZTF19aazrlds,CEP,264.972449618182,-20.99310430454545,ASASSN,ASASSN-V J173953.42-205935.4
7071,ZTF18aboemgi,CEP,61.3163869801205,54.60317122891564,ASASSN,ASASSN-V J040515.94+543611.5
7072,ZTF17aaaielp,CEP,94.30771281842104,2.476975063157896,ASASSN,ASASSN-V J061713.86+022837.1
