,oid,classALeRCE,ra,dec,source,id_source
86789,ZTF18abtjaag,RRL,329.8351931249998,3.8119588805555535,CRTSnorth,1104118025505.0
86790,ZTF18abvfjfg,RRL,56.51063363333331,-0.5618673944444446,CRTSnorth,1001021044868.0
86791,ZTF18abtyrvd,RRL,31.592741028231288,-16.588758264965982,CRTSnorth,1015011005606.0
86792,ZTF18aabpiiq,RRL,192.95149766666668,18.868389646666685,CRTSnorth,1118066042270.0
86793,ZTF18acgmezv,RRL,76.9738904216667,-10.02644277666665,CRTSnorth,1009028031304.0
86794,ZTF18abuykyc,RRL,53.51849923833332,-9.157000683333331,CRTSnorth,1009019039929.0
86795,ZTF17aabvfyc,RRL,8.306773974166667,6.596710951888889,CRTSnorth,1107003020410.0
86796,ZTF18abvwqtm,RRL,322.5989017141025,-11.528560425213694,CRTSnorth,1012113074388.0
86797,ZTF18abvpksa,RRL,344.6377912056912,-7.539095104742548,CRTSnorth,1007122017701.0
86798,ZTF17aacdmpg,RRL,52.91377561666667,11.595379763131325,CRTSnorth,1112019005385.0
86799,ZTF19aaczzhm,RRL,230.80528514166667,-7.550060477777778,CRTSnorth,1007082026592.0
86800,ZTF18abtskdt,RRL,41.22921264444447,30.406057811111086,CRTSnorth,1129013054508.0
86801,ZTF18acswszt,RRL,324.0041216404764,-5.637490852579367,CRTSnorth,1004116000648.0
86802,ZTF18abmewea,RRL,17.6355484223077,21.952340680128216,CRTSnorth,1121006050243.0
86803,ZTF18acgbhrt,RRL,45.45856746666665,11.000946365277777,CRTSnorth,1109017045318.0
86804,ZTF18abuerct,RRL,346.58052086666675,9.508238684722222,CRTSnorth,1109123023023.0
86805,ZTF18abytyxv,RRL,59.541509346875,-15.425301025,CRTSnorth,1015021027758.0
86806,ZTF18abvbcss,RRL,320.9067282946666,-8.783058186222224,CRTSnorth,1009114072234.0
86807,ZTF19aagytnv,RRL,51.12857662738097,10.19973002896826,CRTSnorth,1109019030311.0
86808,ZTF18adidons,RRL,325.4922422305553,-3.5073638777777787,CRTSnorth,1004116059733.0
86809,ZTF18abncqwh,RRL,17.25359112546585,16.250789234610078,CRTSnorth,1115006046839.0
86810,ZTF18abtjrbr,RRL,323.217842105488,0.9356910103658536,CRTSnorth,1101115031032.0
86811,ZTF18abuvroh,RRL,20.882444413333328,5.142231,CRTSnorth,1104008041767.0
86812,ZTF18acvraiv,RRL,54.61360302083334,8.53845527361111,CRTSnorth,1109020001589.0
86813,ZTF18abvpmyg,RRL,351.73722016904776,-12.008432243650772,CRTSnorth,1012124038904.0
86814,ZTF18abaxyip,RRL,258.533024937037,20.7692545185185,CRTSnorth,1121087038206.0
86815,ZTF18abwbboz,RRL,39.879627175,-5.492367558333331,CRTSnorth,1004015003295.0
86816,ZTF18abcuowz,RRL,3.92356955882353,36.38310132001632,CRTSnorth,1135002072193.0
86817,ZTF18abcxqys,RRL,336.4775984056548,10.642348253769857,CRTSnorth,1109119057022.0
86818,ZTF18abncixs,RRL,340.0505836333333,5.4268237474359005,CRTSnorth,1104121058496.0
86819,ZTF18abomyel,RRL,37.83332774444445,15.180107877777756,CRTSnorth,1115014020379.0
86820,ZTF18aaaiyfv,RRL,179.36261977999985,49.02052603244445,CRTSnorth,1149043017639.0
86821,ZTF18abxpsiw,RRL,332.21463035222234,-4.869403053333332,CRTSnorth,1004119017701.0
86822,ZTF18acyygsf,RRL,218.2659960150644,-16.54288983023504,CRTSnorth,1015076009457.0
86823,ZTF18abmnwja,RRL,349.49789523750013,17.180669454166647,CRTSnorth,1118120006217.0
86824,ZTF17aaawesh,RRL,345.7927524794874,34.418670129914524,CRTSnorth,1135102019139.0
86825,ZTF18abzrsiw,RRL,324.38417659333334,-17.400865023333314,CRTSnorth,1018111055038.0
86826,ZTF18abvphea,RRL,336.26097696257887,-6.13824042840671,CRTSnorth,1007119051946.0
86827,ZTF18abtlrxv,RRL,3.94900303529412,-14.588119694444444,CRTSnorth,1015002042409.0
86828,ZTF18abvkykg,RRL,32.916167066666674,8.293055090277777,CRTSnorth,1107012052615.0
86829,ZTF18aborwos,RRL,356.8048646714285,3.2776558539682563,CRTSnorth,1104127009258.0
86830,ZTF17aacdxjn,RRL,66.31604683809522,21.255587092857148,CRTSnorth,1121023044749.0
86831,ZTF18abbpwju,RRL,235.2203886209521,-7.1945441999206325,CRTSnorth,1007083035414.0
86832,ZTF17aabszsh,RRL,105.92968894712652,39.482943392528746,CRTSnorth,1138031097218.0
86833,ZTF19aachsxi,RRL,213.11006835714284,-3.4644198063492047,CRTSnorth,1004076051662.0
86834,ZTF18aaumdek,RRL,233.8699005750001,29.02601703611113,CRTSnorth,1129074019706.0
86835,ZTF18aaideqx,RRL,165.80382888157905,8.875055987719298,CRTSnorth,1109059008021.0
86836,ZTF19aaflthb,RRL,192.57926855172403,-15.441686365134096,CRTSnorth,1015067033679.0
86837,ZTF18acryfzs,RRL,206.8295110824077,3.5147668865740727,CRTSnorth,1104074016277.0
86838,ZTF18aaajfpq,RRL,196.22183954606635,15.660812210282945,CRTSnorth,1115068030510.0
86839,ZTF18aarikiz,RRL,214.1535461228207,14.697312160170956,CRTSnorth,1115074013139.0
86840,ZTF18acuwybo,RRL,91.896723995614,-5.627578631286548,CRTSnorth,1004033001153.0
86841,ZTF18adbigqa,RRL,157.31903215098032,-12.614230053921585,CRTSnorth,1012056030937.0
86842,ZTF18aaanzpx,RRL,161.26785685884334,27.29114632261903,CRTSnorth,1126052039359.0
86843,ZTF18aabcczq,RRL,169.43990878999983,47.35516502999998,CRTSnorth,1146043040447.0
86844,ZTF18adacfyf,RRL,190.29936143603584,-9.418166092792791,CRTSnorth,1009068038855.0
86845,ZTF18abvlopg,RRL,20.174131955555552,-7.831718663888887,CRTSnorth,1007008012119.0
86846,ZTF19aabyxci,RRL,190.93122148333333,-11.896236051805555,CRTSnorth,1012067048761.0
86847,ZTF18adacfiy,RRL,191.2379245615385,-7.6859702971794865,CRTSnorth,1007068016888.0
86848,ZTF19aaksyuh,RRL,182.07587717051263,-15.837958427777796,CRTSnorth,1015063022660.0
86849,ZTF18abpzuxu,RRL,32.87436087113824,-5.090730209485093,CRTSnorth,1004012010712.0
86850,ZTF17aaaplqi,RRL,172.6451849895832,10.786869949305556,CRTSnorth,1109061045270.0
86851,ZTF17aaagwys,RRL,133.0101264787877,20.423594421717198,CRTSnorth,1121045015529.0
86852,ZTF19aacipji,RRL,226.1901537411765,-1.0757105500000002,CRTSnorth,1001081046772.0
86853,ZTF17aabxqey,RRL,207.1724938844445,45.71317185444445,CRTSnorth,1146052009901.0
86854,ZTF18abilqfv,RRL,359.4150131986666,35.461157278222224,CRTSnorth,1135106046357.0
86855,ZTF18absykrq,RRL,346.9589438726666,-12.077632747555556,CRTSnorth,1012122037752.0
86856,ZTF18abcpher,RRL,333.6209828962586,15.697809062698404,CRTSnorth,1115115048777.0
86857,ZTF18acvvpjs,RRL,145.80315262777762,-7.66928495333333,CRTSnorth,1007052017975.0
86858,ZTF19aadunkd,RRL,245.79114265786183,-18.194613073689748,CRTSnorth,1018084064906.0
86859,ZTF18abtgrxp,RRL,11.972852557657683,-11.505535625525546,CRTSnorth,1012005045270.0
86860,ZTF18aatybrt,RRL,247.0476824107841,9.452583571732024,CRTSnorth,1109088034578.0
86861,ZTF18abnjvbf,RRL,250.4102631435537,8.743503669706499,CRTSnorth,1109089010616.0
86862,ZTF18abojnoe,RRL,314.1681706094204,-13.329907859842978,CRTSnorth,1012110027847.0
86863,ZTF18aaxyawx,RRL,250.5276890800002,6.283660241249998,CRTSnorth,1107089025221.0
86864,ZTF18abmmeat,RRL,312.1080486432435,-6.310661154054055,CRTSnorth,1007111080583.0
86865,ZTF18abtjpze,RRL,312.99043846505367,-8.647456560483871,CRTSnorth,1009111094280.0
