,oid,classALeRCE,ra,dec,source,id_source
46142,ZTF18abvjsfs,LPV,342.8152688140625,-14.50795081310764,CRTSnorth,1015119047755.0
46143,ZTF18abtgtlb,LPV,5.628633752380952,-18.54605047444445,CRTSnorth,1018002024540.0
46144,ZTF18abulxav,LPV,351.7360185481182,-16.754149109767045,CRTSnorth,1015122003705.0
46145,ZTF18aaadsyj,LPV,22.175560363541685,43.5383381809028,CRTSnorth,1143006041301.0
46146,ZTF17aaaeokl,LPV,16.221575154908685,45.02686530011415,CRTSnorth,1143005097679.0
46147,ZTF18achdjpb,LPV,129.91196044978884,-5.9811427991561175,CRTSnorth,1007046084951.0
46148,ZTF18acrxooo,LPV,136.21905538806283,-10.23980199399398,CRTSnorth,1009049026743.0
46149,ZTF18aabjjfn,LPV,138.3828746070177,19.5727931277778,CRTSnorth,1118048057175.0
46150,ZTF18aaaizta,LPV,171.7498364132398,16.326496225856687,CRTSnorth,1115060046733.0
46151,ZTF19aaeuigb,LPV,22.71578706182797,31.64756483521507,CRTSnorth,1132007016744.0
46152,ZTF17aaclsag,LPV,43.87839282895755,5.387447413749465,CRTSnorth,1104016050611.0
46153,ZTF18abcxjzd,LPV,329.6287756,16.589670724212255,CRTSnorth,1115114082956.0
46154,ZTF18abcoyzc,LPV,340.0139818088,25.25947399355556,CRTSnorth,1123112082710.0
46155,ZTF17aaaohqm,LPV,68.79889892948718,39.32986101205736,CRTSnorth,1138020118395.0
46156,ZTF18achoeom,LPV,54.50304823060112,34.020154339071034,CRTSnorth,1135017006892.0
46157,ZTF18acrwony,LPV,79.14934262113096,0.4169134009920633,CRTSnorth,1101029015919.0
46158,ZTF17aaahiqm,LPV,73.44456544105694,-5.333836910162601,CRTSnorth,1004027008601.0
46159,ZTF17aadguxs,LPV,66.66146038011365,14.421133255492432,CRTSnorth,1115023048786.0
46160,ZTF18acpefgm,LPV,133.97176336666666,-2.9892029998412686,CRTSnorth,1004048077960.0
46161,ZTF18abxvyis,LPV,85.56018755833333,2.2326962205555563,CRTSnorth,1101031089213.0
46162,ZTF19aaapghr,LPV,211.22264576421583,-9.194835658660129,CRTSnorth,1009075049474.0
46163,ZTF19acevnxc,LPV,66.66145959607846,14.421142249999985,CRTSnorth,1115023048786.0
46164,ZTF18abrytln,LPV,33.76958338188407,23.020391624879245,CRTSnorth,1123012010302.0
46165,ZTF17aaajjcp,LPV,178.42303782440948,23.686237494794398,CRTSnorth,1123059025260.0
46166,ZTF17aaajmxy,LPV,178.43393147515346,21.516183664553523,CRTSnorth,1121060037595.0
46167,ZTF17aaajobb,LPV,194.00171533045983,16.766137147030626,CRTSnorth,1115067053009.0
46168,ZTF17aaatovo,LPV,45.80439023939392,0.90550295,CRTSnorth,1101017018037.0
46169,ZTF17aacrghy,LPV,118.85876999388869,34.98515987833332,CRTSnorth,1135035033590.0
46170,ZTF17aadhqii,LPV,46.2121730625,6.893791678888888,CRTSnorth,1107017024130.0
46171,ZTF18aagrgth,LPV,275.28982792119547,46.14928435301934,CRTSnorth,1146069040610.0
46172,ZTF18aapiwfr,LPV,198.0685072170913,8.576644934642601,CRTSnorth,1109070003101.0
46173,ZTF17aaajmcg,LPV,172.31124609009518,28.970663838158742,CRTSnorth,1129055014293.0
46174,ZTF18abdeypg,LPV,336.21273237421366,13.80301775099582,CRTSnorth,1112118067689.0
46175,ZTF18ablqdrg,LPV,208.67687646182185,5.217962379263568,CRTSnorth,1104075055562.0
46176,ZTF18absutup,LPV,325.6430399241668,-9.316916751111108,CRTSnorth,1009115054154.0
46177,ZTF18acbvsxx,LPV,51.74959015212528,14.665833393139454,CRTSnorth,1115018011131.0
46178,ZTF19aapbapb,LPV,257.878980527193,8.575226677777778,CRTSnorth,1109091005939.0
46179,ZTF18acxhigr,LPV,323.6853006967948,-5.7808940767094015,CRTSnorth,1007115078070.0
46180,ZTF19aahjesm,LPV,185.46848522643683,-13.886287243486604,CRTSnorth,1012065006035.0
46181,ZTF18abcvnmx,LPV,205.12298428097483,0.5893134947064991,CRTSnorth,1101073013325.0
46182,ZTF18aawdmtp,LPV,224.3623455949613,5.267583136434106,CRTSnorth,1104080062752.0
46183,ZTF18aabkujf,LPV,199.4071803527084,22.11045131354167,CRTSnorth,1121068047311.0
46184,ZTF17aaahaoh,LPV,77.14538379427083,12.909930877083331,CRTSnorth,1112027058770.0
46185,ZTF18aabilxl,LPV,108.53285248684884,46.383516882899286,CRTSnorth,1146028035862.0
46186,ZTF18aczvhyt,LPV,81.95546850333334,6.777398722222222,CRTSnorth,1107029040104.0
46187,ZTF18abwkuwv,LPV,79.25328250850573,3.521668454022988,CRTSnorth,1104029027254.0
46188,ZTF18abndodi,LPV,22.71573764500002,31.64757427000001,CRTSnorth,1132007016744.0
46189,ZTF18abzsdbp,LPV,20.720530383333333,25.38507264748428,CRTSnorth,1123007062902.0
46190,ZTF18aagxcak,LPV,254.76369746416668,43.51484785305557,CRTSnorth,1143068034448.0
46191,ZTF18abccqsy,LPV,338.9893601510932,31.3149825770492,CRTSnorth,1132104012376.0
46192,ZTF17aactwzp,LPV,70.98840739447567,18.491755224719103,CRTSnorth,1118025048874.0
46193,ZTF18abyspei,LPV,33.769522974137914,23.020376895019144,CRTSnorth,1123012010302.0
46194,ZTF17aaahelb,LPV,93.43785267179489,52.427981581196605,CRTSnorth,1152022063213.0
46195,ZTF18aautrht,LPV,212.50161889666649,36.10535087944443,CRTSnorth,1135063045136.0
46196,ZTF18abwsflc,LPV,49.7094465673077,33.16004861153845,CRTSnorth,1132016059601.0
46197,ZTF18aaabins,LPV,127.31294180567552,18.385339859399377,CRTSnorth,1118044036461.0
46198,ZTF17aabwiot,LPV,98.81738423659552,52.74011088873071,CRTSnorth,1152023072575.0
46199,ZTF17aaagaie,LPV,83.74483472637365,-9.474436542063494,CRTSnorth,1009030054496.0
46200,ZTF18acrvacy,LPV,73.23853687711865,-10.033082815725058,CRTSnorth,1009026029969.0
46201,ZTF17aaadnag,LPV,58.11665270248225,5.556192647399525,CRTSnorth,1104021050926.0
46202,ZTF18abvgciz,LPV,92.1502996993756,64.13276900501123,CRTSnorth,1163016066336.0
46203,ZTF17aacqyyo,LPV,108.00502476632415,32.715319124238945,CRTSnorth,1132033062172.0
46204,ZTF18aabkdtn,LPV,153.79328621961545,20.473008835042734,CRTSnorth,1121052015487.0
46205,ZTF18acvweng,LPV,160.20921717877616,-13.440179657725697,CRTSnorth,1012057015294.0
46206,ZTF17aaajljc,LPV,158.9329389112612,-9.273855458408406,CRTSnorth,1009057044827.0
46207,ZTF18aabiqxc,LPV,129.8691879392475,6.175544188530468,CRTSnorth,1107046014421.0
46208,ZTF18aabjjfo,LPV,138.7717380313435,19.29375484133501,CRTSnorth,1118048050349.0
46209,ZTF18acuekaf,LPV,210.90005728574283,-3.154707041566265,CRTSnorth,1004075057332.0
46210,ZTF18aagxlzi,LPV,257.1654833182984,29.84252557315464,CRTSnorth,1129081056142.0
46211,ZTF18aabjhjl,LPV,134.83758153858466,27.583619536567745,CRTSnorth,1126044049675.0
46212,ZTF17aaaipfv,LPV,120.48563151571616,17.180320141465973,CRTSnorth,1118042007783.0
46213,ZTF18acebipf,LPV,63.37624266076607,32.238489970255344,CRTSnorth,1132020050077.0
46214,ZTF18ablovrp,LPV,343.5500049830381,22.65955275875123,CRTSnorth,1123113003726.0
46215,ZTF17aabuzid,LPV,8.551887677845526,-1.531854120325202,CRTSnorth,1001004022706.0
46216,ZTF18abspxyd,LPV,5.648493999696967,-5.202213202222222,CRTSnorth,1004003007536.0
46217,ZTF18abqtbwh,LPV,16.608221905031435,12.598046948742116,CRTSnorth,1112006027308.0
46218,ZTF17aacnxan,LPV,26.876205857142864,-1.0429209023809516,CRTSnorth,1001010036427.0
46219,ZTF18abwehwb,LPV,353.61443980933336,43.55028986005557,CRTSnorth,1143094044281.0
46220,ZTF18acybjpu,LPV,165.34924781,-11.545693269444428,CRTSnorth,1012058052839.0
46221,ZTF18abnzaud,LPV,358.5927453576776,7.382328194319601,CRTSnorth,1107127033122.0
46222,ZTF18acuwzte,LPV,95.787894391,-10.091925209333333,CRTSnorth,1009034051629.0
46223,ZTF18acrvqph,LPV,90.2637987188172,-7.038007858064518,CRTSnorth,1007032057946.0
46224,ZTF18aaebgks,LPV,102.0975183345993,37.4823448653657,CRTSnorth,1138030029631.0
46225,ZTF17aaahxgu,LPV,110.00950258256066,32.70441681063282,CRTSnorth,1132034056977.0
46226,ZTF18acpcyob,LPV,133.36120528148166,-13.52136083592594,CRTSnorth,1012047022466.0
46227,ZTF18abedhjj,LPV,220.2264916455127,4.427611050213674,CRTSnorth,1104079041474.0
46228,ZTF17aaanvxy,LPV,73.77377578790849,13.126038795098028,CRTSnorth,1112026057140.0
46229,ZTF17aacubps,LPV,73.49251926966289,20.306853665230943,CRTSnorth,1121025020232.0
46230,ZTF18aabeyqc,LPV,42.52007430367645,29.13089182128269,CRTSnorth,1129014023615.0
46231,ZTF18aaadrxh,LPV,52.89011925793653,39.24702796190476,CRTSnorth,1138016098869.0
46232,ZTF17aaajlln,LPV,153.14287559166667,-1.5780203671052648,CRTSnorth,1001055028455.0
46233,ZTF18abiipsl,LPV,251.6841117124292,16.375795418455727,CRTSnorth,1115087078486.0
46234,ZTF18actsxbr,LPV,217.3387495395832,1.4531417936111093,CRTSnorth,1101078038551.0
46235,ZTF18abslffw,LPV,38.515791304700855,14.178096679914546,CRTSnorth,1115014001788.0
46236,ZTF17aaahhmq,LPV,69.64555918055554,20.43918942160492,CRTSnorth,1121024022554.0
46237,ZTF18aaadshv,LPV,41.91198570111113,40.89322209319445,CRTSnorth,1140012053094.0
46238,ZTF18acrumig,LPV,88.75648594047615,-3.851216462698412,CRTSnorth,1004032068534.0
46239,ZTF18aabloow,LPV,119.21549121666666,17.95491445101012,CRTSnorth,1118041033626.0
46240,ZTF18accbxjb,LPV,44.36441343127149,11.301421083676969,CRTSnorth,1112016001691.0
46241,ZTF17aaaksjt,LPV,118.85880071833314,34.985170005555574,CRTSnorth,1135035033590.0
46242,ZTF18achdjru,LPV,122.91555662833332,-0.3213593903472222,CRTSnorth,1001044095865.0
46243,ZTF18acrxshj,LPV,130.02854471564615,-8.229915023469385,CRTSnorth,1007046010499.0
46244,ZTF18aajrvbx,LPV,256.31515349569486,51.867719396781474,CRTSnorth,1152058031880.0
46245,ZTF17aaabhlb,LPV,59.0757786125,11.853245788392847,CRTSnorth,1112021011773.0
46246,ZTF18aaaajni,LPV,78.94787986666667,26.754150423099407,CRTSnorth,1126026063521.0
46247,ZTF18aabfeao,LPV,61.40216208506494,32.041646012698415,CRTSnorth,1132019038736.0
46248,ZTF18absonrv,LPV,351.9125169122293,32.600974317099585,CRTSnorth,1132108046736.0
46249,ZTF18abujber,LPV,104.93904084869766,57.50268842769097,CRTSnorth,1157021036615.0
46250,ZTF18ablhulf,LPV,206.93995605792333,12.940415930828776,CRTSnorth,1112073036874.0
46251,ZTF18absqimd,LPV,30.29490523479167,33.787481540624995,CRTSnorth,1132010071355.0
46252,ZTF18aabuvyk,LPV,162.66055485778983,21.36369113121981,CRTSnorth,1121055032836.0
46253,ZTF18adcalez,LPV,156.43281906494266,1.4690112273946372,CRTSnorth,1101056032944.0
46254,ZTF17aaadxhs,LPV,68.79899222083333,39.32983052847222,CRTSnorth,1138020118395.0
46255,ZTF18aabrxjh,LPV,101.63498302701166,42.78716713176246,CRTSnorth,1143027016830.0
46256,ZTF19acewdxm,LPV,153.14289664523818,-1.5780204357142849,CRTSnorth,1001055028455.0
46257,ZTF20aajcdwx,LPV,226.59185019479168,-10.699316312152778,CRTSnorth,1009080015446.0
46258,ZTF18aangiaw,LPV,274.87665812192984,35.00596015643278,CRTSnorth,1135081051971.0
46259,ZTF18ablrmpq,LPV,258.6951247557473,10.08172826302684,CRTSnorth,1109092077674.0
46260,ZTF18abosdhe,LPV,9.322168934374998,1.9600111479166649,CRTSnorth,1101004040815.0
46261,ZTF18abtqqjo,LPV,8.769928000641029,1.146051495299144,CRTSnorth,1101004023765.0
46262,ZTF18aaadudk,LPV,67.84142980293042,17.652808056776568,CRTSnorth,1118024022758.0
46263,ZTF18aabitzy,LPV,130.17182623130634,42.60926427537539,CRTSnorth,1143035006571.0
46264,ZTF17aaajpfv,LPV,26.858405543333348,-13.315279933333349,CRTSnorth,1012010013593.0
46265,ZTF17aacnrec,LPV,26.87623371017317,-1.0428758004329015,CRTSnorth,1001010036427.0
46266,ZTF17aadldjd,LPV,26.8584340875,-13.31526400416665,CRTSnorth,1012010013593.0
46267,ZTF18aabfulm,LPV,78.78561768478261,11.311198740881656,CRTSnorth,1112028002483.0
46268,ZTF18aabkikb,LPV,160.4853862346775,58.20735655521953,CRTSnorth,1157032035886.0
46269,ZTF18aabknzr,LPV,167.40245772177434,23.88118270197131,CRTSnorth,1123055027095.0
46270,ZTF18aabjkap,LPV,141.32116882841748,29.97976188409273,CRTSnorth,1129045040975.0
46271,ZTF19aanowyr,LPV,228.7960489993825,-13.541201315432088,CRTSnorth,1012081017466.0
46272,ZTF19aamwrlo,LPV,246.1748279097484,-19.68199105303984,CRTSnorth,1018085003442.0
46273,ZTF19aamxqkt,LPV,251.174419737037,-14.688615942592596,CRTSnorth,1015087124954.0
46274,ZTF19aaafowg,LPV,249.132043796212,-3.3937055916666683,CRTSnorth,1004089087701.0
46275,ZTF18abnjutq,LPV,247.83225607310584,-1.411763198863635,CRTSnorth,1001089056939.0
46276,ZTF18aaazfvz,LPV,141.32119688928552,29.979764247222214,CRTSnorth,1129045040975.0
46277,ZTF18abgonrx,LPV,15.595648892730514,37.91853465,CRTSnorth,1138005036493.0
46278,ZTF17aaaymut,LPV,46.21216347,6.89374428013889,CRTSnorth,1107017024130.0
46279,ZTF18aczbnjc,LPV,90.26839118333334,-12.205961071428552,CRTSnorth,1012032066885.0
46280,ZTF17aaaizmo,LPV,132.15522962364318,10.78232061382428,CRTSnorth,1109047054150.0
46281,ZTF18aabtugb,LPV,261.573420421523,34.52518161063282,CRTSnorth,1135078025893.0
46282,ZTF18ablhsmy,LPV,209.03624048292696,14.136669791734429,CRTSnorth,1115072002115.0
46283,ZTF18aabkodq,LPV,175.4317583568967,26.399747158716487,CRTSnorth,1126057020085.0
46284,ZTF18acawsyl,LPV,221.6294341762885,-0.9167610363688432,CRTSnorth,1001079048494.0
46285,ZTF18aaoallq,LPV,273.070103710135,31.248737411411422,CRTSnorth,1132084010875.0
46286,ZTF17aaagyqv,LPV,82.21126192988982,4.081693287006429,CRTSnorth,1104030053055.0
46287,ZTF17aacngho,LPV,184.69444702935897,23.64537647641024,CRTSnorth,1123061022375.0
46288,ZTF18aaaasph,LPV,109.40122754139784,50.178209876272405,CRTSnorth,1149027059269.0
46289,ZTF18aabfdsy,LPV,68.36216057270116,30.93538959636014,CRTSnorth,1129022104664.0
46290,ZTF17aacnugg,LPV,172.3015384063652,28.97088316007816,CRTSnorth,1129055014322.0
46291,ZTF17aadetxy,LPV,78.48591611260417,22.05783414201389,CRTSnorth,1121027098868.0
46292,ZTF18aabgrog,LPV,96.92872235550846,52.26311866977403,CRTSnorth,1152022057520.0
46293,ZTF18aaaamfb,LPV,87.68449386629628,5.066048766296293,CRTSnorth,1104032094554.0
46294,ZTF17aaddxfc,LPV,78.95722914629626,15.515433210740724,CRTSnorth,1115028058105.0
46295,ZTF18aaaasse,LPV,96.4394060028607,45.376408933084576,CRTSnorth,1146025010648.0
46296,ZTF17aaahxki,LPV,110.47728558585128,33.50551013820943,CRTSnorth,1132034084529.0
46297,ZTF17aadglob,LPV,115.36207380175416,29.04660280614036,CRTSnorth,1129037026369.0
46298,ZTF18aabjjrj,LPV,139.52266751206884,20.742378451724136,CRTSnorth,1121047021022.0
46299,ZTF18adcakmz,LPV,155.2091005057577,3.352516397979799,CRTSnorth,1104056012719.0
46300,ZTF18acrwlus,LPV,84.23612086754383,-13.078029123318704,CRTSnorth,1012030031789.0
46301,ZTF18aagsykb,LPV,218.85123138990616,34.779540797496075,CRTSnorth,1135065020899.0
46302,ZTF18abnonsq,LPV,211.55823989364015,3.5282900297514628,CRTSnorth,1104076017516.0
46303,ZTF19aaesksv,LPV,257.87890376785697,8.575229949206348,CRTSnorth,1109091005939.0
46304,ZTF18aagvrea,LPV,247.2827176507092,34.22947514988177,CRTSnorth,1135073011544.0
46305,ZTF17aaaiwcf,LPV,122.77216521873127,4.027252118092428,CRTSnorth,1104044043755.0
46306,ZTF18aabsoxz,LPV,154.35098082725466,29.43662304862743,CRTSnorth,1129049026011.0
46307,ZTF18acvbdwb,LPV,145.06075206190505,-10.11170908809525,CRTSnorth,1009052029249.0
46308,ZTF18abcigqy,LPV,228.4626104890352,-6.810688633333332,CRTSnorth,1007081047599.0
46309,ZTF18abcikxt,LPV,242.2945633170216,-7.477688888120568,CRTSnorth,1007086034766.0
46310,ZTF18abcqkfw,LPV,260.8256619119205,14.963318749963229,CRTSnorth,1115090036054.0
46311,ZTF18acwzdau,LPV,226.5918804755377,-10.699326540680977,CRTSnorth,1009080015446.0
46312,ZTF18aakgeyw,LPV,261.3042913272863,64.43677065226157,CRTSnorth,1163044060267.0
46313,ZTF18acbzjxx,LPV,61.77694205833333,24.53237620982908,CRTSnorth,1123021062432.0
46314,ZTF20aamevtl,LPV,59.07580630714285,11.853224399999998,CRTSnorth,1112021011773.0
46315,ZTF17aactviq,LPV,73.43782495839892,18.070398062729662,CRTSnorth,1118026042379.0
46316,ZTF18aabfeel,LPV,67.67847532960198,27.72494558370648,CRTSnorth,1126022071291.0
46317,ZTF17aaaacnw,LPV,67.50687236282052,6.2202701531196585,CRTSnorth,1107024013234.0
46318,ZTF18aaadrwo,LPV,54.762497902691536,32.8747809546584,CRTSnorth,1132017044237.0
46319,ZTF17aabywll,LPV,60.63493249653465,11.864025783113322,CRTSnorth,1112022012520.0
46320,ZTF19abqhclc,LPV,79.8261268375,5.484041745833332,CRTSnorth,1104029102792.0
46321,ZTF19aacljff,LPV,238.64893026849305,-16.479854076103507,CRTSnorth,1015083017810.0
46322,ZTF18aagrfts,LPV,234.2405884907692,37.971556791111134,CRTSnorth,1138068030786.0
46323,ZTF18aahmblt,LPV,182.354256129673,15.271771599740374,CRTSnorth,1115063025642.0
46324,ZTF18aahdrhl,LPV,254.76372066826264,43.51486216672576,CRTSnorth,1143068034448.0
46325,ZTF18abnjusl,LPV,248.69548830505963,-1.5010014986111109,CRTSnorth,1001089052812.0
46326,ZTF19aadagru,LPV,258.3169098292793,0.4911233947447451,CRTSnorth,1101092025562.0
46327,ZTF18abnophx,LPV,221.68393206091469,5.210628396558507,CRTSnorth,1104079061483.0
46328,ZTF18acruyli,LPV,70.8722289623457,34.53864441049381,CRTSnorth,1135021031152.0
46329,ZTF18accljft,LPV,68.16229202922828,23.973658022769545,CRTSnorth,1123023044771.0
46330,ZTF18adgdofs,LPV,113.1364383445945,26.787569510210236,CRTSnorth,1126037046786.0
46331,ZTF18aasplvc,LPV,262.10740804785337,70.14172674545452,CRTSnorth,1169036059405.0
